"","model_S$FREQUENCY","V2","V3"
"5389",1,41.38,-89.46
"5390",1,40.31,-88.16
"5391",1,38.22,-90
"5392",1,41.92,-89.07
"5393",1,39.76,-89.6
"5394",1,39.76,-89.6
"5395",1,39.81,-89.64
"5396",1,38.33,-90.16
"5397",1,42.12,-87.73
"5398",1,37.62,-88.95
"5399",1,41.71,-87.52
"5400",1,43.07,-94.24
"5401",1,41.69,-85.97
"5402",1,41.67,-86.13
"5403",1,39.71,-86.2
"5404",1,39.76,-86.17
"5405",1,41.64,-87.12
"5406",1,41.64,-87.41
"5407",1,41.72,-86.91
"5408",1,40.78,-86.76
"5409",1,40.66,-86.75
"5410",1,39.92,-87.43
"5411",1,39.66,-85.18
"5412",1,40.79,-85.82
"5413",1,40.1,-85.97
"5414",1,38.26,-85.84
"5415",1,37.97,-87.6
"5416",1,37.91,-87.32
"5417",1,38.02,-87.52
"5418",1,35.1,-78.83
"5419",1,40.05,-86.9
"5420",1,40.76,-86.36
"5421",1,40.76,-86.06
"5422",1,40.94,-87.15
"5423",1,39.8,-84.9
"5424",1,42.5,-90.66
"5425",1,43.34,-91.17
"5426",1,41.81,-90.23
"5427",1,42.01,-93.58
"5428",1,41.98,-91.67
"5429",1,42.1,-91.78
"5430",1,42.07,-90.7
"5431",1,42.05,-92.86
"5432",1,41.94,-91.64
"5433",1,42.05,-92.86
"5434",1,41.67,-91.56
"5435",1,41.54,-90.45
"5436",1,41.18,-95.84
"5437",1,41.59,-93.62
"5438",1,42.32,-96.38
"5439",1,43.06,-92.69
"5440",1,40.74,-91.12
"5441",1,40.75,-92.87
"5442",1,40.4,-91.37
"5443",1,42.67,-95.3
"5444",1,42.03,-93.61
"5445",1,41.41,-95
"5446",1,43.29,-94.22
"5447",1,42.27,-90.43
"5448",1,40.75,-92.42
"5449",1,41.73,-92.45
"5450",1,42.3,-91.01
"5451",1,42.51,-92.48
"5452",1,42.53,-92.44
"5453",1,42.28,-91.53
"5454",1,40.99,-94.74
"5455",1,42.26,-94.07
"5456",1,43.4,-94.84
"5457",1,43.26,-93.64
"5458",1,42.28,-94.29
"5459",1,43.24,-94.75
"5460",1,42.36,-92.77
"5461",1,41.64,-95.31
"5462",1,42.48,-91.89
"5463",1,41.36,-93.56
"5464",1,43.45,-95.32
"5465",1,43.42,-93.53
"5466",1,40.62,-93.93
"5467",1,42.32,-92.19
"5468",1,42.85,-94.85
"5469",1,40.88,-94.56
"5470",1,41.91,-95.06
"5471",1,42.04,-90.67
"5472",1,43.02,-91.17
"5473",1,43.33,-95.15
"5474",1,41.59,-92.52
"5475",1,40.97,-91.55
"5476",1,41.39,-91.06
"5477",1,43.07,-92.32
"5478",1,42.04,-94.03
"5479",1,43.28,-92.81
"5480",1,41.02,-92.41
"5481",1,41.4,-92.91
"5482",1,42.05,-90.39
"5483",1,43.09,-95.63
"5484",1,43.05,-92.95
"5485",1,43.43,-96.17
"5486",1,43.4,-95.75
"5487",1,43.14,-95.14
"5488",1,42.02,-93.17
"5489",1,42.19,-93.6
"5490",1,42.68,-91.54
"5491",1,41.5,-94.32
"5492",1,42.85,-92.1
"5493",1,42.19,-92.46
"5494",1,42.17,-92.02
"5495",1,42.47,-93.81
"5496",1,42.96,-94.45
"5497",1,41.57,-91.26
"5498",1,41.59,-91.02
"5499",1,41.34,-94.01
"5500",1,41.11,-94.35
"5501",1,43.16,-95.26
"5502",1,41.46,-90.82
"5503",1,39.76,-101.53
"5504",1,37.16,-100.76
"5505",1,37.73,-99.95
"5506",1,38.41,-98.87
"5507",1,37.07,-94.7
"5508",1,37.79,-97.52
"5509",1,38.35,-94.64
"5510",1,37.6,-97.41
"5511",1,37.31,-95.11
"5512",1,38.09,-97.87
"5513",1,37.19,-99.76
"5514",1,37.24,-98.23
"5515",1,37.68,-96.97
"5516",1,39.83,-97.63
"5517",1,38.19,-95.75
"5518",1,37.68,-95.45
"5519",1,37.7,-95.46
"5520",1,37.04,-95.61
"5521",1,38.35,-98.58
"5522",1,37.57,-95.24
"5523",1,38.27,-95.24
"5524",1,37.51,-94.84
"5525",1,37.18,-101.35
"5526",1,37.92,-95.43
"5527",1,38.08,-99.89
"5528",1,37.64,-98.12
"5529",1,38.18,-99.1
"5530",1,38.18,-99.1
"5531",1,38.36,-97.68
"5532",1,37.29,-100.33
"5533",1,37.47,-97.25
"5534",1,39.82,-100.53
"5535",1,37.64,-98.74
"5536",1,39.91,-95.8
"5537",1,39.77,-101.81
"5538",1,37.99,-98.76
"5539",1,37.96,-98.6
"5540",1,38.21,-98.21
"5541",1,39.81,-97.06
"5542",1,37.26,-97.41
"5543",1,37.24,-97.01
"5544",1,38.36,-98.81
"5545",1,37.97,-100.9
"5546",1,38.17,-82.62
"5547",1,37.79,-84.7
"5548",1,37.79,-84.72
"5549",1,29.8,-91.49
"5550",1,37.36,-87.12
"5551",1,38.08,-84.52
"5552",1,37.83,-84.72
"5553",1,36.8,-83.76
"5554",1,38.05,-84.85
"5555",1,38.18,-85.88
"5556",1,38.05,-85.91
"5557",1,38.28,-85.78
"5558",1,38.22,-85.85
"5559",1,38.26,-85.75
"5560",1,38.28,-85.7
"5561",1,37.02,-88.22
"5562",1,37.79,-87.06
"5563",1,38.2,-84.24
"5564",1,37.01,-88.27
"5565",1,37.26,-86.98
"5566",1,37.15,-88.78
"5567",1,36.87,-85.15
"5568",1,37.96,-86.79
"5569",1,37.65,-87.5
"5570",1,37.65,-87.5
"5571",1,37,-84.59
"5572",1,37.88,-84.26
"5573",1,30.49,-91.19
"5574",1,30.49,-91.19
"5575",1,30.28,-93.29
"5576",1,30.27,-91.12
"5577",1,30.84,-92.26
"5578",1,29.82,-91.54
"5579",1,29.36,-89.54
"5580",1,30.01,-90.46
"5581",1,29.95,-90.15
"5582",1,32.7,-92.08
"5583",1,30.02,-90.03
"5584",1,30.01,-89.94
"5585",1,32.52,-93.76
"5586",1,32.7,-93.96
"5587",1,29.58,-90.72
"5588",1,30.24,-92.05
"5589",1,30.21,-92.01
"5590",1,32.6,-93.29
"5591",1,32.53,-92.13
"5592",1,29.69,-91.19
"5593",1,30.7,-91.43
"5594",1,30.27,-91.26
"5595",1,30.23,-92.27
"5596",1,30.67,-91.36
"5597",1,44.38,-68.28
"5598",1,44.91,-67
"5599",1,39.74,-92.47
"5600",1,44.54,-68.43
"5601",1,45.24,-68.66
"5602",1,45.61,-68.54
"5603",1,44.94,-68.65
"5604",1,44.91,-68.68
"5605",1,44.83,-68.7
"5606",1,44.14,-70.2
"5607",1,43.61,-70.55
"5608",1,43.69,-70.61
"5609",1,43.92,-69.97
"5610",1,43.64,-70.25
"5611",1,43.5,-70.45
"5612",1,44.09,-70.22
"5613",1,44.13,-70.2
"5614",1,44.54,-69.63
"5615",1,44.15,-70.21
"5616",1,45.46,-69.87
"5617",1,43.85,-70.8
"5618",1,44.55,-69.71
"5619",1,44.57,-69.68
"5620",1,44.53,-69.65
"5621",1,43.8,-70.45
"5622",1,44.63,-69.58
"5623",1,43.57,-70.56
"5624",1,43.75,-70.16
"5625",1,43.67,-70.6
"5626",1,44.76,-69.72
"5627",1,44.96,-69.87
"5628",1,45.07,-69.91
"5629",1,46.85,-68
"5630",1,46.71,-67.95
"5631",1,46.56,-68.33
"5632",1,37.99,-75.84
"5633",1,38.36,-76.98
"5634",1,39.66,-76.17
"5635",1,42.24,-70.96
"5636",1,42.27,-71.4
"5637",1,42.34,-71.04
"5638",1,42.39,-71.06
"5639",1,42.34,-71.04
"5640",1,41.94,-70.58
"5641",1,42.14,-71.45
"5642",1,42.36,-71.08
"5643",1,41.45,-70.55
"5644",1,41.77,-70.51
"5645",1,42.21,-72.6
"5646",1,42.19,-72.61
"5647",1,42.21,-72.6
"5648",1,42.28,-72.61
"5649",1,42.2,-72.59
"5650",1,41.26,-70.05
"5651",1,41.71,-71.19
"5652",1,42.69,-72.96
"5653",1,42.53,-70.88
"5654",1,42.59,-72.58
"5655",1,42.12,-72.86
"5656",1,42.44,-73.21
"5657",1,42.59,-72.73
"5658",1,42.16,-72.49
"5659",1,42.18,-72.41
"5660",1,42.1,-72.6
"5661",1,42.34,-73.24
"5662",1,42.23,-70.97
"5663",1,42.7,-70.87
"5664",1,42.54,-70.93
"5665",1,41.87,-71.11
"5666",1,44.56,-83.8
"5667",1,42.56,-85.95
"5668",1,43.25,-86.24
"5669",1,42.28,-85.49
"5670",1,44.26,-85.94
"5671",1,44.47,-83.57
"5672",1,43.44,-85.66
"5673",1,43.65,-83.84
"5674",1,44.46,-83.68
"5675",1,44.44,-83.44
"5676",1,45.03,-84.7
"5677",1,43.49,-85.63
"5678",1,44.36,-85.82
"5679",1,42.91,-86.2
"5680",1,44.46,-83.72
"5681",1,43.89,-86.45
"5682",1,44.66,-84.13
"5683",1,42.32,-86.31
"5684",1,43.61,-85.48
"5685",1,45.77,-84.76
"5686",1,43.16,-83.63
"5687",1,43.64,-83.85
"5688",1,42.95,-84.9
"5689",1,41.79,-83.45
"5690",1,42.66,-84.1
"5691",1,42.36,-82.96
"5692",1,42.18,-83.53
"5693",1,42.29,-83.1
"5694",1,41.96,-83.26
"5695",1,42.55,-83.44
"5696",1,43.85,-82.64
"5697",1,42.93,-82.46
"5698",1,41.89,-83.35
"5699",1,42.45,-83.04
"5700",1,43.83,-83.24
"5701",1,42.71,-83.46
"5702",1,43.35,-83.38
"5703",1,42.27,-83.11
"5704",1,42.12,-83.19
"5705",1,42.76,-82.47
"5706",1,42.26,-83.64
"5707",1,42.12,-83.18
"5708",1,43.46,-83.19
"5709",1,45.96,-86.26
"5710",1,46.5,-84.33
"5711",1,41.94,-86.33
"5712",1,41.84,-86.35
"5713",1,46.54,-90.38
"5714",1,46.56,-90.42
"5715",1,41.84,-85.67
"5716",1,41.81,-85.75
"5717",1,46.58,-87.4
"5718",1,45.77,-87.06
"5719",1,46.76,-88.46
"5720",1,46.73,-88.66
"5721",1,46.7,-89.21
"5722",1,45.95,-88.22
"5723",1,45.51,-87.8
"5724",1,46.13,-88.23
"5725",1,45.81,-88.12
"5726",1,45.96,-88.2
"5727",1,45.99,-88.21
"5728",1,45.87,-88.07
"5729",1,46.16,-88.24
"5730",1,45.48,-87.8
"5731",1,45.35,-87.65
"5732",1,42.07,-83.98
"5733",1,41.93,-85
"5734",1,46.11,-88.33
"5735",1,42.3,-83.09
"5736",1,43.07,-86.23
"5737",1,43.06,-86.24
"5738",1,43.7,-86.37
"5739",1,41.91,-84.62
"5740",1,42.8,-86.11
"5741",1,42.72,-84.56
"5742",1,42.69,-84.66
"5743",1,42.94,-85.34
"5744",1,46.58,-87.4
"5745",1,46.57,-87.41
"5746",1,46.53,-87.39
"5747",1,42.26,-84.95
"5748",1,46.35,-85.51
"5749",1,45.79,-87.91
"5750",1,42.87,-84.9
"5751",1,43.41,-84.61
"5752",1,43.73,-83.45
"5753",1,41.8,-85.43
"5754",1,41.97,-85.54
"5755",1,46.51,-84.35
"5756",1,42.21,-83.15
"5757",1,42.81,-86.01
"5758",1,46.37,-84.42
"5759",1,45.39,-84.33
"5760",1,45.36,-84.29
"5761",1,43.47,-83.33
"5762",1,43.71,-82.94
"5763",1,43.84,-85.43
"5764",1,43.95,-86.29
"5765",1,42.73,-85.86
"5766",1,43.4,-84.91
"5767",1,43.67,-94.71
"5768",1,43.53,-96.37
"5769",1,47.53,-92.16
"5770",1,45.86,-94.36
"5771",1,47.26,-93.65
"5772",1,46.67,-92.29
"5773",1,46.73,-92.45
"5774",1,45.98,-94.37
"5775",1,46.74,-92.15
"5776",1,46.32,-94.48
"5777",1,46.71,-92.42
"5778",1,46.3,-94.38
"5779",1,46.65,-92.33
"5780",1,47.93,-91.76
"5781",1,44.81,-93.25
"5782",1,45.58,-94.14
"5783",1,44.98,-93.25
"5784",1,44.93,-93.11
"5785",1,44.78,-93.04
"5786",1,44.2,-94.01
"5787",1,45.03,-92.78
"5788",1,44.8,-95.53
"5789",1,45.33,-93.85
"5790",1,44.62,-92.63
"5791",1,44.57,-92.52
"5792",1,45.02,-93.27
"5793",1,43.99,-94.62
"5794",1,44.27,-93.29
"5795",1,44.2,-94.01
"5796",1,46.29,-96.04
"5797",1,43.64,-95.93
"5798",1,45.89,-95.38
"5799",1,43.67,-92.97
"5800",1,43.7,-92.96
"5801",1,45.31,-95.6
"5802",1,43.87,-93.05
"5803",1,43.64,-94.1
"5804",1,45.04,-93.79
"5805",1,46.82,-95.84
"5806",1,45.3,-93.58
"5807",1,44.53,-94.72
"5808",1,43.66,-94.47
"5809",1,44.77,-94.16
"5810",1,47.78,-90.34
"5811",1,44.81,-95.53
"5812",1,47.43,-92.93
"5813",1,44.9,-94.37
"5814",1,44.12,-93.71
"5815",1,44.27,-92.98
"5816",1,44.11,-94.22
"5817",1,43.72,-91.98
"5818",1,45.13,-94.54
"5819",1,43.65,-96.2
"5820",1,44.45,-95.79
"5821",1,45.68,-94.82
"5822",1,46.87,-96.78
"5823",1,46.45,-92.76
"5824",1,45.88,-93.3
"5825",1,43.94,-94.93
"5826",1,44.54,-93.57
"5827",1,44.32,-94.46
"5828",1,45.51,-92.98
"5829",1,44.08,-93.23
"5830",1,43.67,-92.08
"5831",1,45.57,-93.59
"5832",1,44.21,-92.48
"5833",1,44.03,-92.46
"5834",1,44.54,-95.12
"5835",1,44.3,-94.72
"5836",1,44.24,-94.98
"5837",1,43.69,-92.39
"5838",1,48.11,-96.18
"5839",1,43.83,-94.44
"5840",1,47.02,-91.66
"5841",1,47.52,-92.54
"5842",1,43.74,-93.72
"5843",1,44.04,-95.44
"5844",1,45.12,-95.05
"5845",1,43.87,-95.11
"5846",1,43.63,-95.61
"5847",1,45.6,-93.21
"5848",1,45.3,-93.56
"5849",1,45.23,-94.01
"5850",1,31.33,-89.27
"5851",1,30.34,-88.49
"5852",1,32.29,-88.75
"5853",1,30.44,-89.03
"5854",1,32.28,-90.93
"5855",1,33.79,-90.71
"5856",1,31.6,-91.35
"5857",1,32.36,-90.21
"5858",1,34.18,-90.56
"5859",1,34.2,-90.57
"5860",1,33.52,-90.21
"5861",1,33.52,-90.18
"5862",1,32.85,-90.42
"5863",1,30.89,-88.81
"5864",1,31.53,-89.3
"5865",1,32.03,-89.09
"5866",1,37.36,-94.59
"5867",1,38.31,-93.93
"5868",1,40.22,-92.59
"5869",1,37.85,-94.34
"5870",1,37.26,-89.56
"5871",1,39.72,-94.88
"5872",1,37.94,-92.85
"5873",1,38.4,-90.34
"5874",1,38.21,-92.62
"5875",1,37.52,-90.83
"5876",1,40.25,-94.34
"5877",1,40.26,-94.04
"5878",1,38.26,-94.34
"5879",1,37.18,-94.3
"5880",1,39.78,-93.56
"5881",1,37.69,-93.77
"5882",1,39.92,-93.95
"5883",1,37.38,-89.66
"5884",1,40.42,-91.72
"5885",1,36.23,-90.05
"5886",1,40.02,-92.49
"5887",1,36.55,-89.97
"5888",1,40.46,-92.18
"5889",1,39.65,-91.73
"5890",1,38.35,-91.5
"5891",1,39.8,-91.53
"5892",1,36.88,-89.6
"5893",1,37.11,-93.26
"5894",1,37.21,-93.3
"5895",1,40.08,-93.63
"5896",1,40.48,-93.01
"5897",1,48.43,-97.4
"5898",1,36.6,-93.31
"5899",1,36.52,-89.56
"5900",1,41.29,-99.39
"5901",1,40.39,-95.85
"5902",1,41.42,-100.2
"5903",1,40.14,-99.83
"5904",1,41.4,-99.64
"5905",1,41.78,-99.14
"5906",1,40.28,-100.17
"5907",1,40.3,-98.73
"5908",1,40.69,-99.7
"5909",1,40.96,-100.4
"5910",1,40.69,-99.82
"5911",1,40.68,-99.74
"5912",1,41.09,-102.47
"5913",1,40.63,-96.96
"5914",1,40.63,-100.52
"5915",1,41.25,-97.12
"5916",1,40.14,-97.72
"5917",1,42.28,-96.73
"5918",1,40.13,-97.18
"5919",1,40.05,-95.61
"5920",1,40.1,-98.95
"5921",1,41.43,-96.46
"5922",1,40.92,-98.33
"5923",1,40.58,-98.42
"5924",1,40.6,-98.39
"5925",1,41.24,-103.67
"5926",1,42.43,-97.09
"5927",1,40.81,-96.71
"5928",1,41.94,-96.48
"5929",1,40.68,-95.85
"5930",1,40.68,-96.18
"5931",1,41.46,-97.33
"5932",1,40.56,-96.78
"5933",1,40.19,-97.58
"5934",1,40.7,-99.1
"5935",1,40.22,-100.65
"5936",1,41.49,-97.61
"5937",1,41.09,-100.76
"5938",1,40.56,-96.78
"5939",1,42.81,-98.66
"5940",1,42.04,-101.04
"5941",1,41.52,-96.08
"5942",1,41.25,-95.92
"5943",1,41.33,-95.94
"5944",1,41.17,-95.97
"5945",1,41.6,-98.93
"5946",1,40.25,-99.64
"5947",1,42.09,-96.78
"5948",1,42.35,-97.79
"5949",1,40.1,-98.52
"5950",1,41.64,-99.37
"5951",1,41.15,-102.98
"5952",1,41.68,-98.37
"5953",1,42.6,-99.14
"5954",1,41.16,-101.13
"5955",1,40.37,-96.19
"5956",1,41.21,-96.61
"5957",1,42.27,-96.86
"5958",1,42.23,-97.02
"5959",1,41.85,-96.71
"5960",1,40.48,-96.96
"5961",1,41.99,-96.92
"5962",1,44.33,-72
"5963",1,44.34,-71.88
"5964",1,42.77,-72.51
"5965",1,43.67,-72.3
"5966",1,43,-71.47
"5967",1,43.6,-71.72
"5968",1,43.45,-71.66
"5969",1,43.16,-71.51
"5970",1,44.4,-71.19
"5971",1,43.1,-71.47
"5972",1,43.11,-71.95
"5973",1,44.6,-71.49
"5974",1,43.14,-71.47
"5975",1,43.1,-70.78
"5976",1,44.47,-71.18
"5977",1,43.85,-71.21
"5978",1,39.69,-74.26
"5979",1,39.68,-75.51
"5980",1,40.49,-74.28
"5981",1,39.81,-74.21
"5982",1,40.48,-74.35
"5983",1,40.57,-75.16
"5984",1,40.66,-74.1
"5985",1,40.84,-74.02
"5986",1,40.08,-74.88
"5987",1,40.49,-74.4
"5988",1,40.74,-74.12
"5989",1,40.75,-74.07
"5990",1,40.74,-74.1
"5991",1,40.62,-74.21
"5992",1,40.18,-74.73
"5993",1,39.86,-75.19
"5994",1,40.56,-74.25
"5995",1,41.57,-73.96
"5996",1,41.82,-74.05
"5997",1,41.83,-74.64
"5998",1,42.29,-73.99
"5999",1,41.85,-74.05
"6000",1,42.34,-73.84
"6001",1,40.59,-74.2
"6002",1,40.78,-73.91
"6003",1,40.73,-73.97
"6004",1,40.66,-74.01
"6005",1,40.71,-73.98
"6006",1,41.27,-73.95
"6007",1,40.65,-74.03
"6008",1,40.76,-73.95
"6009",1,40.75,-73.97
"6010",1,40.77,-73.99
"6011",1,40.77,-73.95
"6012",1,40.62,-73.65
"6013",1,40.96,-72.21
"6014",1,40.61,-73.76
"6015",1,40.83,-73.65
"6016",1,41.04,-71.96
"6017",1,40.92,-73.34
"6018",1,40.95,-73.08
"6019",1,40.96,-72.86
"6020",1,40.9,-72.38
"6021",1,41.11,-72.38
"6022",1,40.7,-73.35
"6023",1,44.7,-73.62
"6024",1,42.11,-75.97
"6025",1,42.68,-76.95
"6026",1,43.97,-74.19
"6027",1,44.64,-73.75
"6028",1,44.71,-73.6
"6029",1,42.49,-77.12
"6030",1,42.6,-76.63
"6031",1,42.59,-73.76
"6032",1,44.66,-74.86
"6033",1,43.02,-74.74
"6034",1,43.93,-75.33
"6035",1,43.53,-75.95
"6036",1,44,-75.81
"6037",1,44.51,-74.75
"6038",1,44.21,-75.06
"6039",1,42.97,-78.93
"6040",1,44.75,-74.22
"6041",1,44.58,-74.96
"6042",1,44.04,-75.68
"6043",1,42.49,-79.35
"6044",1,43.91,-75.2
"6045",1,44.64,-75.49
"6046",1,43.92,-75.28
"6047",1,43.93,-75.29
"6048",1,43.01,-74.54
"6049",1,44.8,-74.98
"6050",1,44.53,-74.85
"6051",1,44.22,-75.07
"6052",1,44.44,-73.97
"6053",1,43.32,-76.42
"6054",1,43.24,-78.39
"6055",1,43.32,-76.42
"6056",1,44.62,-74.97
"6057",1,44.02,-75.65
"6058",1,44.62,-75.4
"6059",1,43.44,-76.5
"6060",1,43.92,-75.38
"6061",1,44.53,-74.93
"6062",1,43.17,-78.69
"6063",1,43.06,-74.76
"6064",1,42.92,-73.51
"6065",1,44.01,-75.8
"6066",1,43.52,-75.97
"6067",1,44.88,-74.31
"6068",1,43.4,-76.47
"6069",1,43.87,-75.14
"6070",1,43.52,-76.41
"6071",1,44.81,-75
"6072",1,44.74,-75
"6073",1,43.46,-76.53
"6074",1,43.32,-76.41
"6075",1,43.32,-76.42
"6076",1,44.63,-74.83
"6077",1,44.23,-74.57
"6078",1,43.29,-75.15
"6079",1,44.52,-74.82
"6080",1,44.84,-74.98
"6081",1,44.27,-75.2
"6082",1,42.78,-73.71
"6083",1,42.9,-73.6
"6084",1,43.1,-73.58
"6085",1,43.98,-75.9
"6086",1,43.28,-73.71
"6087",1,43.92,-75.24
"6088",1,44.51,-74.88
"6089",1,43.23,-73.75
"6090",1,44.46,-74.76
"6091",1,43.3,-73.88
"6092",1,44.64,-74.98
"6093",1,43.93,-75.32
"6094",1,43.28,-75.16
"6095",1,43.45,-76.51
"6096",1,43.33,-78.24
"6097",1,44.77,-75
"6098",1,41.21,-73.97
"6099",1,41.86,-74.51
"6100",1,41.13,-74.16
"6101",1,41.26,-73.98
"6102",1,41.53,-74.76
"6103",1,41.46,-74.76
"6104",1,41.43,-74.42
"6105",1,41.57,-74.78
"6106",1,41.57,-74.78
"6107",1,43.15,-77.61
"6108",1,43.16,-77.62
"6109",1,43.16,-77.62
"6110",1,43.18,-77.63
"6111",1,43.27,-77.63
"6112",1,43.15,-77.66
"6113",1,42.5,-78.08
"6114",1,40.66,-73.59
"6115",1,40.64,-73.57
"6116",1,41.1,-72.37
"6117",1,42.09,-79.25
"6118",1,42.81,-73.72
"6119",1,42.81,-73.84
"6120",1,42.44,-74.45
"6121",1,43.14,-79.02
"6122",1,43.14,-79.04
"6123",1,45,-74.8
"6124",1,40.66,-73.64
"6125",1,43.98,-75.88
"6126",1,35.47,-82.54
"6127",1,34.98,-79.88
"6128",1,35.59,-79.05
"6129",1,35.38,-78.09
"6130",1,35.79,-82.71
"6131",1,34.75,-76.81
"6132",1,36.48,-79.07
"6133",1,34.28,-77.99
"6134",1,35.21,-80.06
"6135",1,35.77,-83.1
"6136",1,35.19,-81.01
"6137",1,35.74,-81.84
"6138",1,35.22,-81.76
"6139",1,35.43,-80.96
"6140",1,36.49,-79.72
"6141",1,35.76,-81.09
"6142",1,35.6,-80.96
"6143",1,35.33,-80.99
"6144",1,35.82,-81.19
"6145",1,35.77,-81.44
"6146",1,35.36,-80.97
"6147",1,35.33,-82.19
"6148",1,35.24,-82.39
"6149",1,35.24,-83.08
"6150",1,35.25,-83.1
"6151",1,35.22,-83.37
"6152",1,35.06,-83.93
"6153",1,35.27,-83.68
"6154",1,35.22,-83.02
"6155",1,35.23,-83.13
"6156",1,35.25,-83.13
"6157",1,36.5,-77.81
"6158",1,36.07,-75.7
"6159",1,36.48,-77.67
"6160",1,35.43,-82.18
"6161",1,35.02,-83.79
"6162",1,35.45,-83.8
"6163",1,35.15,-84.18
"6164",1,35.27,-75.53
"6165",1,46.87,-100.88
"6166",1,48.15,-103.62
"6167",1,46.91,-98.66
"6168",1,47.5,-101.43
"6169",1,47.37,-101.84
"6170",1,47.94,-97.06
"6171",1,46.98,-96.88
"6172",1,47.07,-101.21
"6173",1,47.29,-101.33
"6174",1,40.25,-80.65
"6175",1,41.91,-80.77
"6176",1,41.5,-82.05
"6177",1,41.67,-81.44
"6178",1,41.54,-81.64
"6179",1,40.18,-81.88
"6180",1,39.79,-83.01
"6181",1,39.73,-84.21
"6182",1,39.77,-84.17
"6183",1,40.28,-84.19
"6184",1,41.47,-82.19
"6185",1,39.92,-83.85
"6186",1,41.17,-80.75
"6187",1,39.91,-80.76
"6188",1,40.53,-80.63
"6189",1,40.48,-80.6
"6190",1,41.43,-82.26
"6191",1,41.65,-83.52
"6192",1,41.69,-83.44
"6193",1,41.31,-84.34
"6194",1,41.5,-84.43
"6195",1,39.99,-84.55
"6196",1,41.48,-84.54
"6197",1,41.56,-81.59
"6198",1,41.51,-81.68
"6199",1,41.47,-81.71
"6200",1,40.52,-81.47
"6201",1,41.28,-82.22
"6202",1,40.85,-81.77
"6203",1,41.73,-81.25
"6204",1,40.13,-84.24
"6205",1,40.55,-84.39
"6206",1,40.88,-82.66
"6207",1,39.76,-81.12
"6208",1,34.43,-97.03
"6209",1,36.37,-97.87
"6210",1,35.51,-97.18
"6211",1,35.76,-95.29
"6212",1,35.47,-97.67
"6213",1,34.97,-96.73
"6214",1,36.38,-99.37
"6215",1,36.43,-95.7
"6216",1,35.1,-98.35
"6217",1,36.12,-95.99
"6218",1,35.32,-96.14
"6219",1,35.98,-96.78
"6220",1,36.27,-98.48
"6221",1,36.23,-95.18
"6222",1,36.47,-95.04
"6223",1,36.27,-95.11
"6224",1,36.15,-96.25
"6225",1,35.34,-94.78
"6226",1,35.86,-97.93
"6227",1,35.55,-95.17
"6228",1,34.88,-99.5
"6229",1,36.67,-96.35
"6230",1,36.14,-97.07
"6231",1,35.87,-95.23
"6232",1,35.6,-95.05
"6233",1,35.08,-98.23
"6234",1,36.44,-99.23
"6235",1,40.46,-80.04
"6236",1,40.25,-79.92
"6237",1,40.57,-80.23
"6238",1,39.91,-76.99
"6239",1,39.87,-77.16
"6240",1,40.12,-77.17
"6241",1,39.85,-77.35
"6242",1,40.91,-75.08
"6243",1,41.06,-75.06
"6244",1,40.31,-75.91
"6245",1,39.76,-76.64
"6246",1,40.11,-76.71
"6247",1,40.38,-79.06
"6248",1,41.71,-77.08
"6249",1,40.51,-79.2
"6250",1,41.19,-79.44
"6251",1,40.41,-79.03
"6252",1,41.07,-78.37
"6253",1,41.84,-79.19
"6254",1,41.52,-80.01
"6255",1,40.66,-79.34
"6256",1,40.94,-80.37
"6257",1,40.61,-75.46
"6258",1,40.1,-76.7
"6259",1,40.69,-76.22
"6260",1,40.26,-76.86
"6261",1,40.94,-76.03
"6262",1,39.83,-76.33
"6263",1,41.28,-75.82
"6264",1,41.12,-77.47
"6265",1,40.8,-75.11
"6266",1,41.07,-76.67
"6267",1,40.84,-76.82
"6268",1,41.47,-75.13
"6269",1,40.19,-76.95
"6270",1,41.24,-77.01
"6271",1,39.83,-75.38
"6272",1,40.15,-75.53
"6273",1,39.97,-75.13
"6274",1,39.86,-75.32
"6275",1,40.18,-74.79
"6276",1,40.24,-75.62
"6277",1,39.81,-76.3
"6278",1,39.76,-76.27
"6279",1,39.98,-75.08
"6280",1,39.94,-75.19
"6281",1,39.91,-75.14
"6282",1,39.92,-76.39
"6283",1,41.2,-76.07
"6284",1,40.93,-79.47
"6285",1,39.86,-79.93
"6286",1,40.22,-79.97
"6287",1,40.54,-79.77
"6288",1,41.82,-71.4
"6289",1,34.42,-80.17
"6290",1,34.4,-80.16
"6291",1,34.46,-82.2
"6292",1,34.17,-81.9
"6293",1,34.54,-80.88
"6294",1,34.56,-80.89
"6295",1,34.6,-80.89
"6296",1,35.14,-81.6
"6297",1,34.56,-80.89
"6298",1,34.53,-82.37
"6299",1,34.96,-82.91
"6300",1,34.6,-82.44
"6301",1,34.79,-82.9
"6302",1,34.54,-80.88
"6303",1,34.85,-82.48
"6304",1,34.34,-80.7
"6305",1,35.02,-81.01
"6306",1,35.03,-81.49
"6307",1,34.78,-81.46
"6308",1,32.44,-80.72
"6309",1,33.07,-80.62
"6310",1,33.98,-81.04
"6311",1,34,-81.05
"6312",1,32.78,-79.98
"6313",1,32.83,-79.96
"6314",1,32.3,-81.07
"6315",1,34.06,-81.22
"6316",1,34.66,-81.45
"6317",1,34.26,-81.33
"6318",1,34.26,-81.33
"6319",1,34.05,-81.22
"6320",1,33.43,-81.91
"6321",1,33.83,-80.62
